id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,city
616554271606503988,Stylish 2BR Cozy South Loop Suite | Near McCormick,395498979,Milan,Near South Side,41.85538,-87.62374,Entire home/apt,256.0,2,82,2025-05-25,2.19,313,Chicago
616560273313483643,Modern 3BR Corner Suite Near McCormick | Sleeps 10,395498979,Milan,Near South Side,41.85512,-87.62355,Entire home/apt,419.0,2,92,2025-03-24,2.42,347,Chicago
616567793942868854,McCormick 2B/2Ba w opt parking for up to 6 guests,395498979,Milan,Near South Side,41.85378,-87.62364,Entire home/apt,252.0,2,123,2025-06-03,3.34,353,Chicago
616581982132767071,McCormick 2B/2Ba corner unit/opt parking/sleeps 6,395498979,Milan,Near South Side,41.85383,-87.62484,Entire home/apt,253.0,2,105,2025-05-19,2.83,340,Chicago
616587865854200822,McCormick 2B/2Ba for up to 8 guests w Opt Parking,395498979,Milan,Near South Side,41.85525,-87.62513,Entire home/apt,256.0,2,90,2025-05-21,2.37,357,Chicago
616598629936053419,Comfortable 3BR Unit Near McCormick & Millennium,395498979,Milan,Near South Side,41.85507,-87.62318,Entire home/apt,312.0,2,90,2025-05-26,2.37,354,Chicago
616682030967948402,2BR on great block in Pilsen,25561251,Chicago Home Stays,Lower West Side,41.847618,-87.682755,Entire home/apt,66.0,32,3,2023-08-16,0.08,299,Chicago
616803320873770868,1 bdr in the Heart of Lakeview Steps from the Lake,253130214,Susie,Lake View,41.93867,-87.64006,Entire home/apt,216.0,1,21,2025-06-01,0.85,74,Chicago
617188250362684979,"Fun & Spacious 4BD/2BA | Pool Table, Arcade, Games",32940245,Ronald Jerome,Logan Square,41.92038,-87.67787,Entire home/apt,346.0,32,6,2025-04-26,0.26,76,Chicago
617241679909282449,"Spacious 3BR Corner Skyline Near McCormick, Museum",395498979,Milan,Near South Side,41.85416,-87.62327,Entire home/apt,325.0,2,80,2025-06-03,2.11,335,Chicago
617250533931743110,McCormick 2B/2Ba for up to 8 guests w Opt Parking,395498979,Milan,Near South Side,41.85364,-87.62369,Entire home/apt,238.0,2,86,2025-05-22,2.28,348,Chicago
617278392842114917,Spacious 3BR Corner Stay | Near McCormick Place,395498979,Milan,Near South Side,41.85423,-87.62534,Entire home/apt,339.0,2,70,2025-05-19,1.87,345,Chicago
617292138992477572,"Cozy 2BR Skyline Views | Museum Campus, McCormick",395498979,Milan,Near South Side,41.85572,-87.62543,Entire home/apt,243.0,2,34,2025-05-16,0.92,355,Chicago
617449893664696358,Cheerful two bedroom home with patio/deck,353779155,Nicole,Norwood Park,41.98812,-87.78544,Entire home/apt,153.0,2,32,2025-05-26,0.9,165,Chicago
617520459379047326,"Charming Apt. Near Beach, Train & Private Parking",111062630,Kyriako,Rogers Park,42.009289,-87.664047,Entire home/apt,90.0,2,157,2025-06-13,4.14,127,Chicago
617564455831645687,Cozy 1 bdr in Edgewater close to Red L & Loyola,273591286,Regina,Edgewater,41.98848,-87.65641,Entire home/apt,160.0,1,146,2025-06-01,3.87,57,Chicago
618009114708755208,Lovely 4 bedroom condo,348501340,Talargie,Grand Boulevard,41.80572,-87.6207,Entire home/apt,191.0,2,1,2025-06-15,1.0,335,Chicago
618087987433574127,"The Ramblers Inn, Northside NEW Reno w/parking!",29267331,Jeremiah And Maysa,Rogers Park,41.99965,-87.6663,Entire home/apt,192.0,3,109,2025-06-13,3.01,225,Chicago
618367253711673346,Cozy Studio Apt near the lake on the Northside,199474051,Hannaniah,Rogers Park,42.02136,-87.67031,Entire home/apt,111.0,1,17,2024-12-01,0.48,337,Chicago
618897106959096504,Lovely 2 BDRM Condo with free street parking,40960925,Dennis,South Shore,41.771729,-87.58902,Entire home/apt,107.0,32,0,No review,0.0,365,Chicago
619091057088999251,"Modern Lux Getaway w/ Hot Tub, Lrg Yard, Parking",457372436,Matthew,Bridgeport,41.83027,-87.64929,Entire home/apt,277.0,4,123,2025-06-15,3.33,249,Chicago
619172901654933468,"Blueground | Bucktown, roof & bbq, nr blue line",107434423,Blueground,West Town,41.91152789999999,-87.67875529999998,Entire home/apt,342.0,32,0,No review,0.0,305,Chicago
619441009319934273,Enjoy Chicago/suburbs 2BR townhouse fully equipped,137310905,Fabio,Austin,41.9157311520144,-87.7894341597503,Entire home/apt,179.0,3,110,2025-06-12,3.06,328,Chicago
619546774674536980,Luxurious 3BR with private parking,126543638,Alec,Brighton Park,41.81697,-87.68769,Entire home/apt,167.0,2,98,2025-05-14,2.62,296,Chicago
619724359437253955,"23ST - Modern 2BR w Parking - Chinatown, McCormick",178710732,Xin,Armour Square,41.84974,-87.63186,Entire home/apt,234.0,2,65,2025-05-19,1.72,313,Chicago
619756010280793744,Stunning! Luxury stay awaits you.,83158488,Gracjan,Dunning,41.94169650000001,-87.7888562,Entire home/apt,216.0,2,29,2025-05-20,0.81,347,Chicago
619763577593447270,Location! 5 beds house with Parking and Patio!,204880608,Rebeca,Lincoln Park,41.930054,-87.646698,Entire home/apt,488.0,32,111,2025-06-11,3.22,235,Chicago
620161336985176535,Wicker Park/Bucktown condo with large balcony,457600543,Lauren,Logan Square,41.919033,-87.680824,Entire home/apt,230.0,1,105,2025-05-06,2.81,336,Chicago
620170761952745494,DTown Mich Ave #10 | gym+rooftop w park view,98193524,Jeremy,Loop,41.87001,-87.62418,Entire home/apt,239.0,4,96,2025-06-04,2.55,61,Chicago
620193974737501889,"Cozy, top-floor 3BR loft with balcony in West Town",5720152,Pamela,West Town,41.89160156,-87.66750336,Entire home/apt,165.0,2,93,2025-06-02,2.48,290,Chicago
620378921294085253,Downtown 3bd Penthouse| Lake Mich VIEWS +gym,98193524,Jeremy,Loop,41.8722,-87.6246,Entire home/apt,418.0,5,130,2025-05-29,3.45,41,Chicago
620792110886941059,Hyde Park/UC Private Modern Room,389856605,Andy,Kenwood,41.80666,-87.60431,Private room,62.0,1,48,2025-06-08,1.32,345,Chicago
620800540630600627,Homey 2BR-2BA steps from The Bean & Michigan Ave,49980854,Natasha,Loop,41.88368,-87.62466,Entire home/apt,300.0,1,215,2025-06-14,5.87,162,Chicago
620916541701563155,"Downtown Mich Ave - 6 Penthouses, Sleep 25",98193524,Jeremy,Loop,41.87041,-87.62298,Entire home/apt,2084.0,4,13,2025-01-12,0.38,100,Chicago
620945252721714880,Trendy PRVT Room w/ Full Bathroom | Logan Square,191522990,Orel,Humboldt Park,41.91094,-87.71548,Private room,67.0,1,142,2025-06-05,3.99,326,Chicago
621089756776231347,Lovely 1-bedroom serviced apartment near Museums!,375644856,Anthony,Loop,41.87032,-87.6262,Entire home/apt,241.0,3,166,2025-06-09,4.51,220,Chicago
621236315653474714,"Luxéry Stay ""Chicago"" - McCormick & Wintrust Area",457835507,Patricia,Near South Side,41.8541145324707,-87.62279510498047,Entire home/apt,230.0,2,15,2025-01-02,0.5,303,Chicago
621519858441933281,Sheffield Flat 1 Minute Walk to Wrigley Field,62111851,Amy,Lake View,41.94867,-87.65463,Entire home/apt,249.0,2,106,2025-06-02,2.99,123,Chicago
621603555015073089,HIP Wrigley/Boystown Designer Flat (Free parking!),71488,Doug,Lake View,41.93355,-87.64821,Entire home/apt,102.0,2,49,2025-05-29,2.09,251,Chicago
622066599751195058,Cozy Chicago bedroom unit #2 room # 3,457996544,Nicholas,Englewood,41.79362,-87.64718,Private room,40.0,1,162,2025-06-13,4.3,79,Chicago
622240098360474687,Urban Bohemian Getaway,12840063,Kristy,West Ridge,41.98513,-87.69097,Entire home/apt,425.0,32,0,No review,0.0,364,Chicago
622337625561636043,Stylish 2-BR in Avondale near Logan Square/Wrigley,186443607,Thomas,Avondale,41.93626,-87.69939,Entire home/apt,117.0,2,48,2025-05-26,1.36,289,Chicago
622577964850815706,"Old Town 3bd 3ba Coach House, Garage Parking Incl",458125038,Piyush,Near North Side,41.90809,-87.64198,Entire home/apt,145.0,2,40,2025-05-26,1.08,286,Chicago
623265637725732331,"Stunning Greystone, 3500 sq ft, Rooftop, Sleeps 16",382199341,Mike,Hermosa,41.91892,-87.73376,Entire home/apt,977.0,2,79,2025-06-08,2.23,174,Chicago
623289630247460507,A: Spacious Bedroom with Private Workspace,39078458,Maria,Brighton Park,41.81522,-87.69248,Private room,54.0,2,71,2025-06-02,1.97,322,Chicago
623822324539298070,Quiet warm household available,445762971,Jorge,Englewood,41.78008642781892,-87.63672834349671,Private room,55.0,1,0,No review,0.0,350,Chicago
624479774992982122,Millennium Park Getaway (2BD),1118796,Stephanie,Loop,41.88637,-87.62634,Entire home/apt,244.0,6,111,2025-05-26,3.01,220,Chicago
624595031559666541,"*Steps to Mag Mile, 2 BD , fast Wi-Fi, W&D",401599719,Clemente,Near North Side,41.89982,-87.62896,Entire home/apt,200.0,2,175,2025-06-08,4.95,33,Chicago
624681474626483986,Stunning Basement Apartment w/free street parking!,121714487,Corinne,Douglas,41.836884,-87.619469,Entire home/apt,131.0,2,94,2025-06-09,2.95,51,Chicago
624712488724850701,Comfort for the entire family off of the 606,458641882,Michael,Logan Square,41.9152,-87.72079,Entire home/apt,356.0,2,101,2025-06-15,2.78,221,Chicago
624715629610826619,Private Room 5 min to the City,371036931,Roseanna,Near West Side,41.8709,-87.65383,Private room,86.0,32,1,2022-11-27,0.03,319,Chicago
624839152530216936,Spacious 5-BR House next to Transit with Parking,15105520,Tian,North Lawndale,41.85512924194336,-87.71659088134766,Entire home/apt,425.0,2,107,2025-06-08,2.95,138,Chicago
625099973226974009,"Blueground | River N, gym & roof, 1 block to L",107434423,Blueground,Near North Side,41.8950138,-87.62791490000001,Entire home/apt,394.0,32,1,2025-04-01,0.38,268,Chicago
625361919451440025,“The Blue Dream Queen Suite” - Free Parking,35342456,Roberto,Portage Park,41.93984,-87.75627,Private room,87.0,2,16,2025-04-07,0.44,254,Chicago
625383288503383423,HIP PRVT Room w/ Full Bathroom | Logan Square,191522990,Orel,Humboldt Park,41.91026,-87.71682,Private room,51.0,1,157,2025-06-11,4.47,320,Chicago
625435134000284113,Fresh PRVT Room w/Full Bathroom | *Free Parking!*,191522990,Orel,Humboldt Park,41.91026,-87.71686,Private room,76.0,1,126,2025-06-14,3.45,330,Chicago
625506881807444115,"K2. Best Location, next to Downtown. Noisy room",444364949,Nelson,Armour Square,41.84,-87.63148,Private room,39.0,2,86,2025-06-02,2.37,113,Chicago
625556016732844842,"K13. Best Location, Next to Downtown",444364949,Nelson,Armour Square,41.84185,-87.63245,Private room,52.0,2,118,2025-06-11,3.25,112,Chicago
625570783481237881,Sunny 3BR/2BA apt in great location + free parking,41379137,Matt,Logan Square,41.93316,-87.68431,Entire home/apt,200.0,2,70,2025-05-10,2.01,174,Chicago
625657883637817281,Work from home beauty unit 2 room # 4,457996544,Nicholas,Englewood,41.79381,-87.6468,Private room,37.0,2,172,2025-05-23,4.7,67,Chicago
625670161158631012,Lovely master bedroom with private bath,50134281,Samuel,North Park,41.98436,-87.70948,Private room,57.0,1,38,2025-06-09,3.1,289,Chicago
626065208710069377,"Wrigleyville Inn. Historic Greystone, Free Parking",6789528,Peter,Lake View,41.94546,-87.65317,Entire home/apt,427.0,1,116,2025-06-01,3.12,270,Chicago
626100418848566929,Hyde Park/UC Modern Private Room 2,389856605,Andy,Kenwood,41.80785,-87.60421,Private room,66.0,1,48,2025-06-10,1.28,338,Chicago
626103567505773297,Hyde Park/UC Modern Private Room 3,389856605,Andy,Kenwood,41.80644,-87.60407,Private room,66.0,1,36,2025-05-28,0.96,354,Chicago
626192524373148468,"Wrigleyville Inn. Historic Greystone, Free Parking",6789528,Peter,Lake View,41.94361,-87.65284,Entire home/apt,430.0,1,94,2025-06-08,2.53,282,Chicago
626233122712948682,“Dream Catcher Suite” Gorgeous Multicultural Home,35342456,Roberto,Portage Park,41.93939,-87.75621,Entire home/apt,342.0,2,3,2023-08-13,0.12,160,Chicago
626275507550737022,Cozy Chicago 420 Friendly 3BR Suite Near McCormick,243035563,Studebecker,Near South Side,41.85617,-87.6262,Entire home/apt,261.0,2,75,2025-06-01,2.04,342,Chicago
626275915585420004,"Wrigleyville Inn. Historic Greystone, Free Parking",6789528,Peter,Lake View,41.94569,-87.65182,Entire home/apt,430.0,1,93,2025-06-08,2.51,264,Chicago
626280824411503343,Modern 2BR in Chicago’s South Loop | 420 Friendly,243035563,Studebecker,Near South Side,41.85478,-87.62448,Entire home/apt,257.0,2,63,2025-05-25,1.73,341,Chicago
626287704198387143,Modern 2BR 420 Friendly Near McCormick & Museums,243035563,Studebecker,Near South Side,41.85482,-87.62294,Entire home/apt,246.0,2,112,2025-06-02,3.01,331,Chicago
626294508486359635,Stylish 1BR South Loop Near McCormick & Wintrust,243035563,Studebecker,Near South Side,41.85395,-87.62779,Entire home/apt,195.0,2,141,2025-05-25,3.82,340,Chicago
626317274744748780,Cozy Irving Park 2Bed Suite - by O'Hare & Downtown,157235585,Abia,Irving Park,41.94456,-87.73638,Entire home/apt,157.0,2,127,2025-05-27,3.41,69,Chicago
626649448938992993,420-Friendly 3BR Near Soldier Field & McCormick,243035563,Studebecker,Near South Side,41.85279,-87.62523,Entire home/apt,281.0,2,87,2025-05-27,2.32,360,Chicago
626660857822440419,Stylish Cozy 3BR Near McCormick | 420 OK + Parking,243035563,Studebecker,Near South Side,41.85264,-87.62352,Entire home/apt,288.0,2,88,2025-05-26,2.4,355,Chicago
626678183826653786,Best family gathering option in Chicago - Gameroom,243035563,Studebecker,Near South Side,41.85621,-87.62496,Entire home/apt,421.0,2,57,2025-05-12,1.57,351,Chicago
626846896991096462,Lucky Green | A Bold 4BR w/ Parking Near Wrigley,92192981,Ariel,Lake View,41.95282,-87.65597,Entire home/apt,325.0,3,100,2025-06-09,2.8,54,Chicago
627547867125214827,Urban Escape w/skyline views!,327935979,Erick,Lower West Side,41.8557,-87.65495,Entire home/apt,414.0,2,45,2025-03-16,1.22,3,Chicago
627625502277340745,Wrigleyville Condo 2 Blks from Lake & Train,19645168,Brandon,Lake View,41.95224,-87.64886,Entire home/apt,336.0,2,97,2025-05-30,2.69,209,Chicago
627839838083113502,Living in a dream (#2),457996544,Nicholas,Englewood,41.7919,-87.6452,Private room,47.0,2,166,2025-06-05,4.42,78,Chicago
627955796073379948,"Blueground | Loop, roof & lounge, same block as L",107434423,Blueground,Loop,41.87710939999999,-87.6338518,Entire home/apt,272.0,32,1,2022-10-10,0.03,342,Chicago
628230205492467023,Amazing!!! 3 Bed 2 bath Condo next to Downtown,459410002,David,East Garfield Park,41.87554,-87.69447,Entire home/apt,201.0,3,106,2025-06-08,2.85,243,Chicago
628376656431858046,Captivating 2 Bedroom rental unit,459450469,Reinitta,Roseland,41.721069,-87.616882,Entire home/apt,110.0,2,131,2025-05-18,3.52,49,Chicago
628397563108217536,"Large Remodeled Home in Lincoln Park, Sleeps 12!",38839446,Kelsey,Lincoln Park,41.91143,-87.65017,Entire home/apt,832.0,2,106,2025-06-10,2.83,187,Chicago
628435018118317455,Fantastic Home in Wicker Park,23090887,Lisa,Logan Square,41.91544,-87.6747,Entire home/apt,979.0,2,109,2025-06-15,3.01,321,Chicago
628798006249745797,1bedroom unit with garden approach,130066930,David,Albany Park,41.97192,-87.71217,Entire home/apt,98.0,3,55,2025-06-09,1.47,66,Chicago
628855874552199266,Bucktown Garden Suite 7 min walk to train,60129932,Thomas,Logan Square,41.91822,-87.68287,Entire home/apt,118.0,2,110,2025-06-15,3.11,222,Chicago
628917896390406911,Beautiful duplex minutes from downtown,26383151,Marcus,Washington Park,41.79618,-87.61962,Entire home/apt,246.0,1,47,2025-06-09,1.26,311,Chicago
628974286258737070,Studio in the heart of Lincoln Park,38842917,Magda,Lincoln Park,41.93086,-87.6415,Entire home/apt,127.0,2,108,2025-06-14,2.89,64,Chicago
629098064295870083,Downtown Park #11 - Mich Ave PH | gym+rooftop,98193524,Jeremy,Loop,41.87025,-87.62305,Entire home/apt,239.0,5,128,2025-06-03,3.48,61,Chicago
629099599551063519,Downtown Penthouse - Mich Ave 2bd | +gym & VIEWS,98193524,Jeremy,Loop,41.8701,-87.6252,Entire home/apt,310.0,5,90,2025-05-01,2.43,39,Chicago
629267245356047033,Stunning Suite 1 @ Hotel Nemo Downtown,2619611,Andrew,West Town,41.90068,-87.67025,Entire home/apt,185.0,32,5,2025-05-10,0.16,289,Chicago
629486854095921812,Avondale Cozy 1 Bedroom Attic Apartment 4th FL,36551019,Matthew,Avondale,41.9354,-87.72392,Entire home/apt,90.0,3,108,2025-05-30,3.5,165,Chicago
629527305375321152,Old Town Flat. Six Blocks to Historic Wells Street,200912888,Kyle,Near North Side,41.90749,-87.64227,Entire home/apt,200.0,32,74,2025-02-16,1.99,201,Chicago
629534849745176751,"3 BR GetAway, 15mins to Loop + private parking",108210969,Michael,Humboldt Park,41.89169,-87.71647,Entire home/apt,131.0,2,178,2025-06-13,5.51,166,Chicago
629751313472153815,McCormick Place Studio/parking/sleeps  up to 4,395498979,Milan,Near South Side,41.85358,-87.62331,Entire home/apt,208.0,2,145,2025-06-08,3.87,319,Chicago
629861241193101588,Beautiful & Cozy Guest Suite Near West Side!,458963453,Christine,Near West Side,41.88225,-87.68099,Entire home/apt,123.0,3,48,2024-10-14,1.31,207,Chicago
630173602397206113,"Red, Green, Metra trains. 4 stops downtown. Bike.",1385332,Pattaraporn,Douglas,41.83036,-87.62038,Private room,61.0,32,0,No review,0.0,297,Chicago
630176108437535179,Amazing 1 bed room near downtown unit 2 room # 1,457996544,Nicholas,Englewood,41.79228,-87.64699,Private room,56.0,1,166,2025-05-30,4.52,71,Chicago
630187605532806126,"Trains (Red, Green, Metra). IIT. McCormick. Bike.",1385332,Pattaraporn,Douglas,41.82883,-87.61992,Private room,64.0,32,0,No review,0.0,327,Chicago
630293308633743126,"Prime Avondale - Blue Line, 6 Miles to Downtown",84771679,Anthony,Avondale,41.938865601391285,-87.70030894116931,Entire home/apt,146.0,3,5,2025-04-27,1.23,305,Chicago
630297651910546792,Room B Queen size bed,40832295,Shannon,Belmont Cragin,41.919395,-87.77948,Private room,144.0,1,11,2025-05-18,0.3,365,Chicago
630326166433305965,3 Bedroom Rental on Urban Farm with Skyline Views,68319098,Alicia,East Garfield Park,41.87617492675781,-87.69829559326172,Entire home/apt,140.0,2,39,2025-05-18,1.06,327,Chicago
630355783397948807,Renovated basement studio w/ independent entrance,19539676,Arleenn,West Town,41.89476,-87.660675,Entire home/apt,117.0,2,79,2025-06-10,2.31,184,Chicago
631298805350651005,3-bedroom home in Beverly historic district,373812774,Robert,Beverly,41.71153,-87.68136,Entire home/apt,194.0,2,72,2025-05-18,2.01,315,Chicago
633224373642797274,Lovely 5BD|3BR|Parking |Sleeps 14|Andersonville,244623079,Gustavo,Uptown,41.97388,-87.66251,Entire home/apt,543.0,3,49,2025-06-16,2.44,294,Chicago
633231151985915385,Spacious 3BR • Great for Groups • Fast WiFi • Pets,11022679,Sofia,Logan Square,41.928295,-87.722275,Entire home/apt,167.0,2,96,2025-06-07,2.73,184,Chicago
633433690826539871,Architect's Urban Oasis | 4bd/3ba I Luxe,425033860,Kevin,Loop,41.87372,-87.62819,Entire home/apt,892.0,3,89,2025-06-17,2.65,226,Chicago
633437532751176862,i3-Right in front United Center&Next to Downtown,450973617,Adriana,Near West Side,41.8798,-87.6792,Private room,40.0,2,113,2025-06-04,3.07,101,Chicago
633519019612819552,Upscale Home in Lincoln Park Minutes from Downtown,460623270,Mike,Lincoln Park,41.92319,-87.64879,Entire home/apt,471.0,2,109,2025-05-27,3.02,171,Chicago
633527473532501775,"Cozy 2BR Apt, mins to DWTN/McCormick, in ChinaTown",219977804,Jake,Armour Square,41.85270470057104,-87.6349880507495,Entire home/apt,253.0,2,65,2025-05-26,1.77,319,Chicago
633979824372105275,"Amazing Fun Condo, City view next to 606 Trail!",21447836,Ken,West Town,41.913681,-87.701302,Entire home/apt,242.0,2,62,2025-06-16,1.7,301,Chicago
634612676327543472,Exquiste 4 Bedroom Multi-Level Beauty,19645168,Brandon,Rogers Park,42.00181,-87.6688,Entire home/apt,649.0,2,79,2025-05-07,2.16,135,Chicago
634655043034465784,2 BR condo in the heart of Old Town,460892554,Rich,Lincoln Park,41.91917230998252,-87.63938675809311,Entire home/apt,521.0,3,30,2025-06-03,0.91,255,Chicago
635266448742041992,CHIC TWO BEDROOM COACH HOUSE,1556814,Tamra,Grand Boulevard,41.80727,-87.62231,Entire home/apt,220.0,32,0,No review,0.0,316,Chicago
635748721684924926,Bright Condo near the Lincoln Park Zoo,3382417,Heather,Lincoln Park,41.92911,-87.63995,Entire home/apt,128.0,1,113,2025-06-01,3.18,3,Chicago
636026978804600650,"Blueground | Loop, gym & lounge, nr Riverwalk",107434423,Blueground,Loop,41.8860812,-87.63422229999998,Entire home/apt,285.0,32,0,No review,0.0,294,Chicago
636035754176865924,"Room in Mini-Mansion, private bath, entrance, deck",461201155,David,Uptown,41.96518,-87.66159,Private room,93.0,2,5,2024-08-05,0.14,30,Chicago
